식당ID,식당명,업종(메뉴)정보,테이크아웃여부,예약가능여부,선결제여부,지번주소,식당면적,식당위도,식당경도,어워드_글로벌,어워드_로컬,트립어드바이저 인기도,씨트립 인기도,네이버 인기도,RTI 인덱스,온라인화 진행 여부,다국어메뉴판 제공 여부,수용태세 지수,좌석수(입식),좌석수(좌식),베리어프리여부,반려동물출입가능여부,주차가능여부,식당 홈페이지,등록일시,영업시간정보,휴식시간정보
865304,장수원,중식,Y,N,N,전라북도 전주시 완산구 중화산동2가 538-12,0,35.8111534,127.1273463,,,0,0,0,0,Y,Y,2.88,56,56,N,N,N,,2020-11-26 13:28,FRI:11:00~21:00\nSAT:11:00~21:00\nSUN:11:00~21:00\nTHU:11:00~21:00\nTUE:11:00~21:00\nWED:11:00~21:00\nFRI:11:00~21:00\nSAT:11:00~21:00\nSUN:11:00~21:00\nTHU:11:00~21:00\nTUE:11:00~21:00\nWED:11:00~21:00\nFRI:11:00~21:00\nSAT:11:00~21:00\nSUN:11:00~21:00\nTHU:11:00~21:00\nTUE:11:00~21:00\nWED:11:00~21:00,"3시반~5시반,3시반~5시반,3시반~5시반,3시반~5시반,3시반~5시반,3시반~5시반,3시반~5시반,3시반~5시반,3시반~5시반,3시반~5시반,3시반~5시반,3시반~5시반,3시반~5시반,3시반~5시반,3시반~5시반,3시반~5시반,3시반~5시반,3시반~5시반"
865305,한방가마솥족발 중화산점,족발,Y,Y,N,전라북도 전주시 완산구 중화산동2가 535-5,0,35.8115755,127.1266951,,,0,0,0,0,Y,Y,3.22,40,40,N,N,N,,2020-11-27 16:24,FRI:14:00~23:00\nSAT:14:00~23:00\nSUN:14:00~23:00\nTHU:14:00~23:00\nTUE:14:00~23:00\nWED:14:00~23:00\nFRI:14:00~23:00\nSAT:14:00~23:00\nSUN:14:00~23:00\nTHU:14:00~23:00\nTUE:14:00~23:00\nWED:14:00~23:00\nFRI:14:00~23:00\nSAT:14:00~23:00\nSUN:14:00~23:00\nTHU:14:00~23:00\nTUE:14:00~23:00\nWED:14:00~23:00,
865306,중산일리터커피,카페,Y,Y,N,전라북도 전주시 완산구 중화산동2가 103-5,0,35.8117845,127.1278949,,,0,0,0,0,Y,Y,3.35,28,28,N,N,Y,,2020-11-26 13:26,FRI:09:00~22:30\nMON:09:00~22:30\nSAT:09:00~22:30\nSUN:09:00~22:30\nTHU:09:00~22:30\nTUE:09:00~22:30\nWED:09:00~22:30\nFRI:09:00~22:30\nMON:09:00~22:30\nSAT:09:00~22:30\nSUN:09:00~22:30\nTHU:09:00~22:30\nTUE:09:00~22:30\nWED:09:00~22:30\nFRI:09:00~22:30\nMON:09:00~22:30\nSAT:09:00~22:30\nSUN:09:00~22:30\nTHU:09:00~22:30\nTUE:09:00~22:30\nWED:09:00~22:30,
865307,베스킨라빈스 화산점,아이스크림,Y,Y,N,전라북도 전주시 완산구 중화산동2가 105-9 중원치과,0,35.8118639,127.1274042,,,0,0,0,0,Y,Y,3.04,20,20,N,N,N,,2020-11-26 13:25,FRI:10:00~23:00\nMON:10:00~23:00\nSAT:10:00~23:00\nSUN:10:00~23:00\nTHU:10:00~23:00\nTUE:10:00~23:00\nWED:10:00~23:00\nFRI:10:00~23:00\nMON:10:00~23:00\nSAT:10:00~23:00\nSUN:10:00~23:00\nTHU:10:00~23:00\nTUE:10:00~23:00\nWED:10:00~23:00\nFRI:10:00~23:00\nMON:10:00~23:00\nSAT:10:00~23:00\nSUN:10:00~23:00\nTHU:10:00~23:00\nTUE:10:00~23:00\nWED:10:00~23:00,
865308,커피에반하다,카페,Y,N,N,전라북도 전주시 완산구 중화산동2가 106-1,0,35.811951,127.1269866,,,0,0,0,0,Y,Y,2.88,40,40,N,N,N,,2020-11-26 13:45,FRI:10:00~22:00\nMON:10:00~22:00\nSAT:10:00~22:00\nSUN:10:00~22:00\nTHU:10:00~22:00\nTUE:10:00~22:00\nWED:10:00~22:00\nFRI:10:00~22:00\nMON:10:00~22:00\nSAT:10:00~22:00\nSUN:10:00~22:00\nTHU:10:00~22:00\nTUE:10:00~22:00\nWED:10:00~22:00\nFRI:10:00~22:00\nMON:10:00~22:00\nSAT:10:00~22:00\nSUN:10:00~22:00\nTHU:10:00~22:00\nTUE:10:00~22:00\nWED:10:00~22:00,
865309,MKCOFFEE,카페,Y,Y,N,전라북도 전주시 완산구 중화산동2가 117-1,0,35.8123529,127.1259626,,,0,0,0,0,Y,Y,3.22,44,44,N,N,N,,2020-11-26 13:22,FRI:09:30~23:00\nMON:09:30~23:00\nSAT:09:30~23:00\nSUN:09:30~23:00\nTHU:09:30~23:00\nTUE:09:30~23:00\nWED:09:30~23:00\nFRI:09:30~23:00\nMON:09:30~23:00\nSAT:09:30~23:00\nSUN:09:30~23:00\nTHU:09:30~23:00\nTUE:09:30~23:00\nWED:09:30~23:00\nFRI:09:30~23:00\nMON:09:30~23:00\nSAT:09:30~23:00\nSUN:09:30~23:00\nTHU:09:30~23:00\nTUE:09:30~23:00\nWED:09:30~23:00,
865311,늘버들식당,한식,N,Y,N,전라북도 전주시 완산구 중화산동2가 119-10,0,35.8124605,127.125175,,,0,0,0,0,Y,Y,2.97,64,64,N,N,N,,2020-11-26 13:21,FRI:06:00~21:00\nMON:06:00~21:00\nSAT:06:00~21:00\nTHU:06:00~21:00\nTUE:06:00~21:00\nWED:06:00~21:00\nFRI:06:00~21:00\nMON:06:00~21:00\nSAT:06:00~21:00\nTHU:06:00~21:00\nTUE:06:00~21:00\nWED:06:00~21:00\nFRI:06:00~21:00\nMON:06:00~21:00\nSAT:06:00~21:00\nTHU:06:00~21:00\nTUE:06:00~21:00\nWED:06:00~21:00,
865313,또봉이통닭 중화산점,치킨,Y,Y,N,전라북도 전주시 완산구 중화산동2가 663-8,0,35.8125078,127.1248925,,,0,0,0,0,Y,Y,3.22,40,40,N,N,N,,2020-11-26 13:19,FRI:16:00~00:00\nMON:16:00~00:00\nSAT:16:00~00:00\nSUN:16:00~00:00\nTHU:16:00~00:00\nTUE:16:00~00:00\nWED:16:00~00:00\nFRI:16:00~00:00\nMON:16:00~00:00\nSAT:16:00~00:00\nSUN:16:00~00:00\nTHU:16:00~00:00\nTUE:16:00~00:00\nWED:16:00~00:00\nFRI:16:00~00:00\nMON:16:00~00:00\nSAT:16:00~00:00\nSUN:16:00~00:00\nTHU:16:00~00:00\nTUE:16:00~00:00\nWED:16:00~00:00,
865315,우리돈,삼겹살,Y,Y,N,전라북도 전주시 완산구 중화산동2가 663,0,35.8133854,127.1248564,,,0,0,0,0,Y,Y,3.22,80,80,N,N,N,,2020-11-26 13:18,FRI:10:00~22:00\nMON:10:00~22:00\nSAT:10:00~22:00\nTHU:10:00~22:00\nTUE:10:00~22:00\nWED:10:00~22:00\nFRI:10:00~22:00\nMON:10:00~22:00\nSAT:10:00~22:00\nTHU:10:00~22:00\nTUE:10:00~22:00\nWED:10:00~22:00\nFRI:10:00~22:00\nMON:10:00~22:00\nSAT:10:00~22:00\nTHU:10:00~22:00\nTUE:10:00~22:00\nWED:10:00~22:00,
865317,만복감자탕,감자탕,Y,Y,N,전라북도 전주시 완산구 중화산동2가 663-7,0,35.8126062,127.1249038,,,0,0,0,0,Y,Y,3.22,44,44,N,N,N,,2020-11-26 13:16,FRI:11:00~01:00\nMON:11:00~01:00\nSAT:11:00~01:00\nSUN:11:00~01:00\nTHU:11:00~01:00\nTUE:11:00~01:00\nWED:11:00~01:00\nFRI:11:00~01:00\nMON:11:00~01:00\nSAT:11:00~01:00\nSUN:11:00~01:00\nTHU:11:00~01:00\nTUE:11:00~01:00\nWED:11:00~01:00\nFRI:11:00~01:00\nMON:11:00~01:00\nSAT:11:00~01:00\nSUN:11:00~01:00\nTHU:11:00~01:00\nTUE:11:00~01:00\nWED:11:00~01:00,
865319,이디야커피 중화산동점,카페,Y,Y,N,전라북도 전주시 완산구 중화산동2가 119-14,0,35.812211,127.1255907,,,0,0,0,0,Y,Y,3.46,48,48,N,N,Y,,2020-11-26 13:15,FRI:09:00~23:00\nMON:09:00~23:00\nSAT:09:00~23:00\nSUN:09:00~23:00\nTHU:09:00~23:00\nTUE:09:00~23:00\nWED:09:00~23:00\nFRI:09:00~23:00\nMON:09:00~23:00\nSAT:09:00~23:00\nSUN:09:00~23:00\nTHU:09:00~23:00\nTUE:09:00~23:00\nWED:09:00~23:00\nFRI:09:00~23:00\nMON:09:00~23:00\nSAT:09:00~23:00\nSUN:09:00~23:00\nTHU:09:00~23:00\nTUE:09:00~23:00\nWED:09:00~23:00,
865320,신포우리만두 중화산점,만두,Y,Y,N,전라북도 전주시 완산구 중화산동2가 119-13,0,35.8121266,127.1253716,,,0,0,0,0,Y,Y,3.22,40,40,N,N,N,,2020-11-26 13:14,FRI:10:30~20:30\nMON:10:30~20:30\nSAT:10:30~20:30\nSUN:10:30~20:30\nTHU:10:30~20:30\nWED:10:30~20:30\nFRI:10:30~20:30\nMON:10:30~20:30\nSAT:10:30~20:30\nSUN:10:30~20:30\nTHU:10:30~20:30\nWED:10:30~20:30\nFRI:10:30~20:30\nMON:10:30~20:30\nSAT:10:30~20:30\nSUN:10:30~20:30\nTHU:10:30~20:30\nWED:10:30~20:30,
865321,김미숙부대찌개,찌개&전골,Y,Y,N,전라북도 전주시 완산구 중화산동2가 647-1 김미숙부대찌개,0,35.8132807,127.1236207,,,0,0,0,0,Y,Y,3.46,82,82,N,N,Y,,2020-11-26 13:11,FRI:10:30~21:00\nMON:10:30~21:00\nSAT:10:30~21:00\nSUN:10:30~21:00\nTHU:10:30~21:00\nTUE:10:30~21:00\nWED:10:30~21:00\nFRI:10:30~21:00\nMON:10:30~21:00\nSAT:10:30~21:00\nSUN:10:30~21:00\nTHU:10:30~21:00\nTUE:10:30~21:00\nWED:10:30~21:00\nFRI:10:30~21:00\nMON:10:30~21:00\nSAT:10:30~21:00\nSUN:10:30~21:00\nTHU:10:30~21:00\nTUE:10:30~21:00\nWED:10:30~21:00,
865323,우리밀동우,중식,Y,Y,N,전라북도 전주시 완산구 중화산동2가 647 우리밀동우,0,35.8134098,127.1235476,,,0,0,0,0,Y,Y,3.22,44,44,N,N,N,,2020-11-27 11:32,FRI:09:00~15:00\nMON:09:00~15:00\nSAT:09:00~15:00\nSUN:09:00~15:00\nTHU:09:00~15:00\nWED:09:00~15:00\nFRI:09:00~15:00\nMON:09:00~15:00\nSAT:09:00~15:00\nSUN:09:00~15:00\nTHU:09:00~15:00\nWED:09:00~15:00\nFRI:09:00~15:00\nMON:09:00~15:00\nSAT:09:00~15:00\nSUN:09:00~15:00\nTHU:09:00~15:00\nWED:09:00~15:00,
865324,국밥세상&막국수,국밥,Y,Y,N,전라북도 전주시 완산구 중화산동2가 648-6 한강일식,0,35.8136954,127.1236633,,,0,0,0,0,Y,Y,3.46,44,44,N,N,Y,,2020-11-26 13:09,FRI:00:00~00:00\nMON:07:00~00:00\nSAT:00:00~00:00\nSUN:00:00~20:00\nTHU:00:00~00:00\nTUE:00:00~00:00\nWED:00:00~00:00\nFRI:00:00~00:00\nMON:07:00~00:00\nSAT:00:00~00:00\nSUN:00:00~20:00\nTHU:00:00~00:00\nTUE:00:00~00:00\nWED:00:00~00:00\nFRI:00:00~00:00\nMON:07:00~00:00\nSAT:00:00~00:00\nSUN:00:00~20:00\nTHU:00:00~00:00\nTUE:00:00~00:00\nWED:00:00~00:00,
865325,펭귄네구이구이,삼겹살,Y,Y,N,전라북도 전주시 완산구 중화산동2가 115,0,35.8120236,127.1263625,,,0,0,0,0,Y,Y,3.22,64,64,N,N,N,,2020-11-26 13:08,FRI:17:30~02:00\nMON:17:30~02:00\nSAT:17:30~02:00\nTHU:17:30~02:00\nTUE:17:30~02:00\nWED:17:30~02:00\nFRI:17:30~02:00\nMON:17:30~02:00\nSAT:17:30~02:00\nTHU:17:30~02:00\nTUE:17:30~02:00\nWED:17:30~02:00\nFRI:17:30~02:00\nMON:17:30~02:00\nSAT:17:30~02:00\nTHU:17:30~02:00\nTUE:17:30~02:00\nWED:17:30~02:00,
865328,곤지암할매소머리국밥,국밥,Y,Y,N,전라북도 전주시 완산구 중화산동2가 29-5,0,35.811848,127.1283183,,,0,0,0,0,Y,Y,3.46,56,56,N,N,Y,,2020-11-26 13:06,FRI:06:00~22:00\nMON:06:00~22:00\nSAT:06:00~22:00\nSUN:06:00~22:00\nTHU:06:00~22:00\nTUE:06:00~22:00\nWED:06:00~22:00\nFRI:06:00~22:00\nMON:06:00~22:00\nSAT:06:00~22:00\nSUN:06:00~22:00\nTHU:06:00~22:00\nTUE:06:00~22:00\nWED:06:00~22:00\nFRI:06:00~22:00\nMON:06:00~22:00\nSAT:06:00~22:00\nSUN:06:00~22:00\nTHU:06:00~22:00\nTUE:06:00~22:00\nWED:06:00~22:00,
865329,뭉실베이커리,베이커리,Y,Y,N,전라북도 전주시 완산구 중화산동2가 114,0,35.8121048,127.1263144,,,0,0,0,0,Y,Y,2.85,0,0,N,N,N,,2020-11-26 17:22,FRI:12:00~22:00\nSAT:12:00~22:00\nSUN:12:00~22:00\nTHU:12:00~22:00\nTUE:12:00~22:00\nWED:12:00~22:00\nFRI:12:00~22:00\nSAT:12:00~22:00\nSUN:12:00~22:00\nTHU:12:00~22:00\nTUE:12:00~22:00\nWED:12:00~22:00\nFRI:12:00~22:00\nSAT:12:00~22:00\nSUN:12:00~22:00\nTHU:12:00~22:00\nTUE:12:00~22:00\nWED:12:00~22:00,
865330,맛있는술집,술집,Y,Y,N,전라북도 전주시 완산구 중화산동2가 106-2,0,35.8119629,127.1266424,,,0,0,0,0,Y,Y,3.22,48,48,N,N,N,,2020-11-26 13:03,FRI:17:00~03:00\nMON:17:00~03:00\nSAT:17:00~03:00\nTHU:17:00~03:00\nTUE:17:00~03:00\nWED:17:00~03:00\nFRI:17:00~03:00\nMON:17:00~03:00\nSAT:17:00~03:00\nTHU:17:00~03:00\nTUE:17:00~03:00\nWED:17:00~03:00\nFRI:17:00~03:00\nMON:17:00~03:00\nSAT:17:00~03:00\nTHU:17:00~03:00\nTUE:17:00~03:00\nWED:17:00~03:00,
865347,커피다빈,카페,Y,N,N,전라북도 전주시 완산구 서신동 958-7,0,35.8342203,127.1107031,,,0,0,0,0,Y,Y,2.93,20,20,Y,N,N,,2020-11-26 17:41,FRI:12:00~22:00\nMON:12:00~22:00\nSAT:12:00~22:00\nTHU:12:00~22:00\nTUE:12:00~22:00\nWED:12:00~22:00\nFRI:12:00~22:00\nMON:12:00~22:00\nSAT:12:00~22:00\nTHU:12:00~22:00\nTUE:12:00~22:00\nWED:12:00~22:00\nFRI:12:00~22:00\nMON:12:00~22:00\nSAT:12:00~22:00\nTHU:12:00~22:00\nTUE:12:00~22:00\nWED:12:00~22:00,
865348,옛날시골찐빵,분식,Y,Y,N,전라북도 전주시 완산구 서신동 948-11,0,35.8345943,127.1096643,,,0,0,0,0,Y,Y,2.85,0,0,N,N,N,,2020-11-26 14:02,FRI:08:30~20:00\nMON:08:30~20:00\nSAT:08:30~20:00\nSUN:08:30~20:00\nTHU:08:30~20:00\nTUE:08:30~20:00\nWED:08:30~20:00\nFRI:08:30~20:00\nMON:08:30~20:00\nSAT:08:30~20:00\nSUN:08:30~20:00\nTHU:08:30~20:00\nTUE:08:30~20:00\nWED:08:30~20:00\nFRI:08:30~20:00\nMON:08:30~20:00\nSAT:08:30~20:00\nSUN:08:30~20:00\nTHU:08:30~20:00\nTUE:08:30~20:00\nWED:08:30~20:00,
865398,소풍참나무통닭구이,치킨,Y,Y,N,전라북도 전주시 완산구 서신동 969-4,0,35.8347951,127.1207812,,,0,0,0,0,Y,Y,3.46,60,60,Y,N,N,,2020-11-26 21:39,FRI:17:00~02:00\nMON:17:00~02:00\nSAT:17:00~02:00\nSUN:17:00~02:00\nTHU:17:00~02:00\nTUE:17:00~02:00\nWED:17:00~02:00\nFRI:17:00~02:00\nMON:17:00~02:00\nSAT:17:00~02:00\nSUN:17:00~02:00\nTHU:17:00~02:00\nTUE:17:00~02:00\nWED:17:00~02:00\nFRI:17:00~02:00\nMON:17:00~02:00\nSAT:17:00~02:00\nSUN:17:00~02:00\nTHU:17:00~02:00\nTUE:17:00~02:00\nWED:17:00~02:00,
865399,홍익궁중전통육개장 서신점,한식,Y,Y,N,전라북도 전주시 완산구 서신동 969-3 대한빌딩,0,35.8347936,127.1205845,,,0,0,0,0,Y,Y,3.7,78,78,Y,N,Y,,2020-11-26 21:43,FRI:10:00~21:00\nMON:10:00~21:00\nSAT:10:00~21:00\nSUN:10:00~21:00\nTHU:10:00~21:00\nTUE:10:00~21:00\nWED:10:00~21:00\nFRI:10:00~21:00\nMON:10:00~21:00\nSAT:10:00~21:00\nSUN:10:00~21:00\nTHU:10:00~21:00\nTUE:10:00~21:00\nWED:10:00~21:00\nFRI:10:00~21:00\nMON:10:00~21:00\nSAT:10:00~21:00\nSUN:10:00~21:00\nTHU:10:00~21:00\nTUE:10:00~21:00\nWED:10:00~21:00,
865400,"라홍방 마라탕 신시가지점	",중식,Y,Y,N,전라북도 전주시 완산구 효자동2가 1157-4 전주 효자 SK Leaders VIEW,0,35.8140433,127.1086523,,,0,0,0,0,Y,Y,3.66,36,36,Y,N,Y,,2020-11-26 19:02,FRI:10:00~22:00\nMON:10:00~22:00\nSAT:10:00~22:00\nSUN:10:00~22:00\nTHU:10:00~22:00\nTUE:10:00~22:00\nWED:10:00~22:00\nFRI:10:00~22:00\nMON:10:00~22:00\nSAT:10:00~22:00\nSUN:10:00~22:00\nTHU:10:00~22:00\nTUE:10:00~22:00\nWED:10:00~22:00\nFRI:10:00~22:00\nMON:10:00~22:00\nSAT:10:00~22:00\nSUN:10:00~22:00\nTHU:10:00~22:00\nTUE:10:00~22:00\nWED:10:00~22:00,
865401,"한라와라야키	",음식점,Y,N,N,전라북도 전주시 완산구 효자동3가 1533-3,0,35.8167438,127.1073622,,,0,0,0,0,Y,Y,3.35,42,42,Y,N,Y,,2020-11-26 19:08,FRI:18:00~01:00\nMON:18:00~01:00\nSAT:18:00~02:00\nSUN:18:00~02:00\nTHU:18:00~01:00\nTUE:18:00~01:00\nWED:18:00~01:00\nFRI:18:00~01:00\nMON:18:00~01:00\nSAT:18:00~02:00\nSUN:18:00~02:00\nTHU:18:00~01:00\nTUE:18:00~01:00\nWED:18:00~01:00\nFRI:18:00~01:00\nMON:18:00~01:00\nSAT:18:00~02:00\nSUN:18:00~02:00\nTHU:18:00~01:00\nTUE:18:00~01:00\nWED:18:00~01:00,
865402,정’s돈까스,돈가스,Y,Y,N,전라북도 전주시 완산구 서신동 963-6,0,35.8346195,127.1155992,,,0,0,0,0,Y,Y,2.85,0,0,N,N,N,,2020-11-26 21:44,FRI:11:00~20:00\nMON:11:00~20:00\nSAT:11:00~20:00\nSUN:11:00~20:00\nTHU:11:00~20:00\nTUE:11:00~20:00\nWED:11:00~20:00\nFRI:11:00~20:00\nMON:11:00~20:00\nSAT:11:00~20:00\nSUN:11:00~20:00\nTHU:11:00~20:00\nTUE:11:00~20:00\nWED:11:00~20:00\nFRI:11:00~20:00\nMON:11:00~20:00\nSAT:11:00~20:00\nSUN:11:00~20:00\nTHU:11:00~20:00\nTUE:11:00~20:00\nWED:11:00~20:00,
865403,쏘울,카페,Y,Y,N,전라북도 전주시 완산구 효자동3가 1531-1,0,35.817234,127.1064529,,,0,0,0,0,Y,Y,3.31,24,24,N,N,Y,,2020-11-26 19:24,FRI:12:00~21:00\nMON:12:00~21:00\nSAT:12:00~21:00\nTHU:12:00~21:00\nTUE:12:00~21:00\nWED:12:00~21:00\nFRI:12:00~21:00\nMON:12:00~21:00\nSAT:12:00~21:00\nTHU:12:00~21:00\nTUE:12:00~21:00\nWED:12:00~21:00\nFRI:12:00~21:00\nMON:12:00~21:00\nSAT:12:00~21:00\nTHU:12:00~21:00\nTUE:12:00~21:00\nWED:12:00~21:00,
865404,"포스트레	",카페,Y,Y,N,전라북도 전주시 완산구 효자동3가 1533-12,0,35.8164275,127.1069723,,,0,0,0,0,Y,Y,3.58,28,28,Y,Y,Y,,2020-11-26 19:18,FRI:12:00~22:00\nMON:12:00~22:00\nSAT:12:00~22:00\nSUN:12:00~22:00\nTHU:12:00~22:00\nTUE:12:00~22:00\nWED:12:00~22:00\nFRI:12:00~22:00\nMON:12:00~22:00\nSAT:12:00~22:00\nSUN:12:00~22:00\nTHU:12:00~22:00\nTUE:12:00~22:00\nWED:12:00~22:00\nFRI:12:00~22:00\nMON:12:00~22:00\nSAT:12:00~22:00\nSUN:12:00~22:00\nTHU:12:00~22:00\nTUE:12:00~22:00\nWED:12:00~22:00,
865405,이삭토스트 서일점,토스트,Y,Y,N,전라북도 전주시 완산구 서신동 963-6,0,35.8346195,127.1155992,,,0,0,0,0,Y,Y,3.27,20,20,Y,N,N,,2020-11-26 21:46,FRI:09:00~22:00\nMON:09:00~22:00\nSAT:09:00~20:00\nTHU:09:00~22:00\nTUE:09:00~22:00\nWED:09:00~22:00\nFRI:09:00~22:00\nMON:09:00~22:00\nSAT:09:00~20:00\nTHU:09:00~22:00\nTUE:09:00~22:00\nWED:09:00~22:00\nFRI:09:00~22:00\nMON:09:00~22:00\nSAT:09:00~20:00\nTHU:09:00~22:00\nTUE:09:00~22:00\nWED:09:00~22:00,
865406,"니뽕내뽕전주신시가지씨지브이점	",음식점,Y,Y,N,전라북도 전주시 완산구 효자동3가 1531-2 5층,0,35.8168412,127.1064661,,,0,0,0,0,Y,Y,3.68,38,38,Y,N,Y,,2020-12-14 17:46,FRI:11:00~22:00\nMON:11:00~22:00\nSAT:11:00~22:00\nSUN:11:00~22:00\nTHU:11:00~22:00\nTUE:11:00~22:00\nWED:11:00~22:00\nFRI:11:00~22:00\nMON:11:00~22:00\nSAT:11:00~22:00\nSUN:11:00~22:00\nTHU:11:00~22:00\nTUE:11:00~22:00\nWED:11:00~22:00\nFRI:11:00~22:00\nMON:11:00~22:00\nSAT:11:00~22:00\nSUN:11:00~22:00\nTHU:11:00~22:00\nTUE:11:00~22:00\nWED:11:00~22:00,
865407,커피니 여울점,카페,Y,Y,N,전라북도 전주시 완산구 서신동 931-9,0,35.8356901,127.111978,,,0,0,0,0,Y,Y,3.22,64,64,N,N,N,,2020-11-26 21:51,FRI:08:00~23:30\nMON:08:00~23:30\nSAT:08:00~23:30\nSUN:08:00~23:30\nTHU:08:00~23:30\nTUE:08:00~23:30\nWED:08:00~23:30\nFRI:08:00~23:30\nMON:08:00~23:30\nSAT:08:00~23:30\nSUN:08:00~23:30\nTHU:08:00~23:30\nTUE:08:00~23:30\nWED:08:00~23:30\nFRI:08:00~23:30\nMON:08:00~23:30\nSAT:08:00~23:30\nSUN:08:00~23:30\nTHU:08:00~23:30\nTUE:08:00~23:30\nWED:08:00~23:30,
865408,서신다가포갈매기,갈매기살,Y,Y,N,전라북도 전주시 완산구 서신동 935-3,0,35.8357751,127.1111868,,,0,0,0,0,Y,Y,3.46,100,100,Y,N,N,,2020-11-26 21:53,FRI:23:00~00:00\nMON:23:00~00:00\nSAT:23:00~00:00\nSUN:23:00~00:00\nTHU:23:00~00:00\nTUE:23:00~00:00\nWED:23:00~00:00\nFRI:23:00~00:00\nMON:23:00~00:00\nSAT:23:00~00:00\nSUN:23:00~00:00\nTHU:23:00~00:00\nTUE:23:00~00:00\nWED:23:00~00:00\nFRI:23:00~00:00\nMON:23:00~00:00\nSAT:23:00~00:00\nSUN:23:00~00:00\nTHU:23:00~00:00\nTUE:23:00~00:00\nWED:23:00~00:00,
865409,하참치,생선회,Y,Y,N,전라북도 전주시 완산구 서신동 939-1,0,35.8355225,127.1108504,,,0,0,0,0,Y,Y,3.46,70,70,N,N,Y,,2020-11-26 21:55,FRI:16:00~00:00\nMON:16:00~00:00\nSAT:16:00~00:00\nSUN:16:00~00:00\nTHU:16:00~00:00\nTUE:16:00~00:00\nWED:16:00~00:00\nFRI:16:00~00:00\nMON:16:00~00:00\nSAT:16:00~00:00\nSUN:16:00~00:00\nTHU:16:00~00:00\nTUE:16:00~00:00\nWED:16:00~00:00\nFRI:16:00~00:00\nMON:16:00~00:00\nSAT:16:00~00:00\nSUN:16:00~00:00\nTHU:16:00~00:00\nTUE:16:00~00:00\nWED:16:00~00:00,
865428,팔공티 전주서신점,차,Y,Y,N,전라북도 전주시 완산구 서신동 762-1 비사벌아파트,0,35.8319478,127.1120062,,,0,0,0,0,Y,Y,2.96,12,12,N,N,N,,2020-12-01 12:30,FRI:10:00~21:00\nMON:10:00~21:00\nSAT:10:00~21:00\nSUN:10:00~21:00\nTHU:10:00~21:00\nTUE:10:00~21:00\nWED:10:00~21:00\nFRI:10:00~21:00\nMON:10:00~21:00\nSAT:10:00~21:00\nSUN:10:00~21:00\nTHU:10:00~21:00\nTUE:10:00~21:00\nWED:10:00~21:00\nFRI:10:00~21:00\nMON:10:00~21:00\nSAT:10:00~21:00\nSUN:10:00~21:00\nTHU:10:00~21:00\nTUE:10:00~21:00\nWED:10:00~21:00,
865430,다미가갈비탕,갈비,Y,Y,N,전라북도 전주시 완산구 서신동 816-2,0,35.8300104,127.1146288,,,0,0,0,0,Y,Y,3.22,50,50,N,N,N,,2020-11-27 17:06,FRI:09:30~22:00\nMON:09:30~22:00\nSAT:09:30~22:00\nSUN:09:30~22:00\nTHU:09:30~22:00\nTUE:09:30~22:00\nWED:09:30~22:00\nFRI:09:30~22:00\nMON:09:30~22:00\nSAT:09:30~22:00\nSUN:09:30~22:00\nTHU:09:30~22:00\nTUE:09:30~22:00\nWED:09:30~22:00\nFRI:09:30~22:00\nMON:09:30~22:00\nSAT:09:30~22:00\nSUN:09:30~22:00\nTHU:09:30~22:00\nTUE:09:30~22:00\nWED:09:30~22:00,
865433,김영희 강남 동태찜,한식,Y,Y,N,전라북도 전주시 완산구 서신동 816-6,0,35.8299848,127.1151817,,,0,0,0,0,Y,Y,3.34,90,90,N,N,Y,,2020-11-27 17:08,FRI:11:00~21:30\nMON:11:00~21:30\nSAT:11:00~21:30\nSUN:11:00~21:30\nTHU:11:00~21:30\nTUE:11:00~21:30\nWED:11:00~21:30\nFRI:11:00~21:30\nMON:11:00~21:30\nSAT:11:00~21:30\nSUN:11:00~21:30\nTHU:11:00~21:30\nTUE:11:00~21:30\nWED:11:00~21:30\nFRI:11:00~21:30\nMON:11:00~21:30\nSAT:11:00~21:30\nSUN:11:00~21:30\nTHU:11:00~21:30\nTUE:11:00~21:30\nWED:11:00~21:30,"14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00,14:30-17:00"
865435,커피니 서신점,카페,Y,Y,N,전라북도 전주시 완산구 서신동 831 세방빌딩,0,35.829098,127.1156014,,,0,0,0,0,Y,Y,3.46,70,70,N,N,Y,,2020-11-27 17:14,FRI:08:00~00:00\nMON:08:00~00:00\nSAT:08:00~00:00\nSUN:08:00~00:00\nTHU:08:00~00:00\nTUE:08:00~00:00\nWED:08:00~00:00\nFRI:08:00~00:00\nMON:08:00~00:00\nSAT:08:00~00:00\nSUN:08:00~00:00\nTHU:08:00~00:00\nTUE:08:00~00:00\nWED:08:00~00:00\nFRI:08:00~00:00\nMON:08:00~00:00\nSAT:08:00~00:00\nSUN:08:00~00:00\nTHU:08:00~00:00\nTUE:08:00~00:00\nWED:08:00~00:00,
